Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88P39,Q88P39_PSEPK,Yihs,Aldose-ketose isomerase,PP_0812_15,108744.7333,0.019793284,-1.703482136
Q88P39,Q88P39_PSEPK,Yihs,Aldose-ketose isomerase,PP_0812_15,62097.95933,0.011049253,-1.956667078
Q88P40,Q88P40_PSEPK,Pp_1013,histidine kinase,PP_0812_15,9524.68,0.00173842,-2.759845214
Q88P40,Q88P40_PSEPK,Pp_1013,histidine kinase,PP_0812_15,6016.166667,0.001095039,-2.96057051
Q88P40,Q88P40_PSEPK,Pp_1013,histidine kinase,PP_0812_15,17779.29267,0.003163516,-2.499829928
Q88P41,Q88P41_PSEPK,Gltr-ii,DNA-binding response regulator,PP_0812_15,152630,0.027857638,-1.555055704
Q88P41,Q88P41_PSEPK,Gltr-ii,DNA-binding response regulator,PP_0812_15,114410.4333,0.020824533,-1.681424738
Q88P41,Q88P41_PSEPK,Gltr-ii,DNA-binding response regulator,PP_0812_15,135872,0.024176062,-1.616614439
Q88P42,Q88P42_PSEPK,Glk,Glucokinase,PP_0812_15,320564.1,0.058508542,-1.232780724
Q88P42,Q88P42_PSEPK,Glk,Glucokinase,PP_0812_15,293624.2333,0.053444316,-1.272098473
Q88P42,Q88P42_PSEPK,Glk,Glucokinase,PP_0812_15,329686.8667,0.058662051,-1.23164276
Q88P43,Q88P43_PSEPK,Edd,Phosphogluconate dehydratase,PP_0812_15,961406.3333,0.175473432,-0.755788629
Q88P43,Q88P43_PSEPK,Edd,Phosphogluconate dehydratase,PP_0812_15,998117.6667,0.181673413,-0.740708626
Q88P43,Q88P43_PSEPK,Edd,Phosphogluconate dehydratase,PP_0812_15,1024148,0.182229345,-0.739381686
Q88P44,Q88P44_PSEPK,Gapa,Glyceraldehyde-3-phosphate dehydrogenase,PP_0812_15,1071057.667,0.195486714,-0.708882754
Q88P44,Q88P44_PSEPK,Gapa,Glyceraldehyde-3-phosphate dehydrogenase,PP_0812_15,943787.3333,0.171784421,-0.765016224
Q88P44,Q88P44_PSEPK,Gapa,Glyceraldehyde-3-phosphate dehydrogenase,PP_0812_15,1040531.333,0.185144475,-0.732489244
Q88P47,Q88P47_PSEPK,Pp_1006,Outer membrane heme receptor,PP_0812_15,5148.52,0.000939695,-3.027013204
Q88P47,Q88P47_PSEPK,Pp_1006,Outer membrane heme receptor,PP_0812_15,0,1.00E-05,-5
Q88P47,Q88P47_PSEPK,Pp_1006,Outer membrane heme receptor,PP_0812_15,22403.05933,0.003986235,-2.399437078
Q88P52,ARCA_PSEPK,Arca,Arginine deiminase,PP_0812_15,549115.84,0.100223223,-0.999031636
Q88P52,ARCA_PSEPK,Arca,Arginine deiminase,PP_0812_15,809636.3333,0.147366789,-0.831600379
Q88P52,ARCA_PSEPK,Arca,Arginine deiminase,PP_0812_15,714223,0.127083575,-0.895910575
Q88P53,OTCC_PSEPK,Arcb,"Ornithine carbamoyltransferase, catabolic",PP_0812_15,407644.8,0.074402289,-1.128413701
Q88P53,OTCC_PSEPK,Arcb,"Ornithine carbamoyltransferase, catabolic",PP_0812_15,497008.6667,0.090463543,-1.043526407
Q88P53,OTCC_PSEPK,Arcb,"Ornithine carbamoyltransferase, catabolic",PP_0812_15,434218.6667,0.077261668,-1.112035917
Q88P54,Q88P54_PSEPK,Arcc,Carbamate kinase,PP_0812_15,162971.0733,0.029745065,-1.526585082
Q88P54,Q88P54_PSEPK,Arcc,Carbamate kinase,PP_0812_15,203612.6667,0.037060769,-1.431085577
Q88P54,Q88P54_PSEPK,Arcc,Carbamate kinase,PP_0812_15,180677.1593,0.032148362,-1.492841153
Q88P55,Q88P55_PSEPK,Pp_0998,DUF5064 domain-containing protein,PP_0812_15,147396.5067,0.026902435,-1.570208417
Q88P55,Q88P55_PSEPK,Pp_0998,DUF5064 domain-containing protein,PP_0812_15,187627.3333,0.034151182,-1.466594263
Q88P55,Q88P55_PSEPK,Pp_0998,DUF5064 domain-containing protein,PP_0812_15,150637.8927,0.026803396,-1.571810175
Q88P65,GCSP1_PSEPK,Gcvp1,Glycine dehydrogenase (decarboxylating) 1,PP_0812_15,43780.17333,0.007990646,-2.097418131
Q88P65,GCSP1_PSEPK,Gcvp1,Glycine dehydrogenase (decarboxylating) 1,PP_0812_15,95675.33333,0.017414444,-1.759090385
Q88P65,GCSP1_PSEPK,Gcvp1,Glycine dehydrogenase (decarboxylating) 1,PP_0812_15,139231.8,0.02477388,-1.606005969
Q88P67,Q88P67_PSEPK,Gcvt-i,aminomethyltransferase,PP_0812_15,171065.6667,0.031222469,-1.505532754
Q88P67,Q88P67_PSEPK,Gcvt-i,aminomethyltransferase,PP_0812_15,224560.6667,0.04087364,-1.38855668
Q88P67,Q88P67_PSEPK,Gcvt-i,aminomethyltransferase,PP_0812_15,121259.1593,0.021575961,-1.666029854
Q88P71,Q88P71_PSEPK,Pp_0982,Lipopolysaccharide export system permease protein LptF,PP_0812_15,94736.53333,0.01729107,-1.762178119
Q88P71,Q88P71_PSEPK,Pp_0982,Lipopolysaccharide export system permease protein LptF,PP_0812_15,103780.2667,0.018889672,-1.723775586
Q88P71,Q88P71_PSEPK,Pp_0982,Lipopolysaccharide export system permease protein LptF,PP_0812_15,97801.63333,0.017402102,-1.759398299
Q88P73,AMPA_PSEPK,Pepa,Probable cytosol aminopeptidase,PP_0812_15,699013.1733,0.127582102,-0.894210248
Q88P73,AMPA_PSEPK,Pepa,Probable cytosol aminopeptidase,PP_0812_15,654925.1,0.119206865,-0.923698734
Q88P73,AMPA_PSEPK,Pepa,Probable cytosol aminopeptidase,PP_0812_15,640459.7187,0.113958681,-0.943252587
Q88P76,SYV_PSEPK,Vals,Valine--tRNA ligase,PP_0812_15,49555.18667,0.009044686,-2.043606492
Q88P76,SYV_PSEPK,Vals,Valine--tRNA ligase,PP_0812_15,141292,0.025717409,-1.589772796
Q88P76,SYV_PSEPK,Vals,Valine--tRNA ligase,PP_0812_15,159871.98,0.028446442,-1.545972053
Q88P78,Q88P78_PSEPK,Hupn,"DNA-binding protein HU, form N",PP_0812_15,1739410.2,0.317472714,-0.498293596
Q88P78,Q88P78_PSEPK,Hupn,"DNA-binding protein HU, form N",PP_0812_15,1613940.267,0.293762996,-0.532002912
Q88P78,Q88P78_PSEPK,Hupn,"DNA-binding protein HU, form N",PP_0812_15,1677317.6,0.298449529,-0.525129103
Q88P80,NDPA_PSEPK,Pp_0973,Nucleoid-associated protein PP_0973,PP_0812_15,26824.43333,0.004895927,-2.310165052
Q88P80,NDPA_PSEPK,Pp_0973,Nucleoid-associated protein PP_0973,PP_0812_15,17546.5,0.003193744,-2.495699868
Q88P80,NDPA_PSEPK,Pp_0973,Nucleoid-associated protein PP_0973,PP_0812_15,7134.218667,0.00126941,-2.89639799
Q88P82,Q88P82_PSEPK,Pp_0971,SnoaL-like domain-containing protein,PP_0812_15,72900.34667,0.013305585,-1.875966014
Q88P82,Q88P82_PSEPK,Pp_0971,SnoaL-like domain-containing protein,PP_0812_15,105022.3333,0.019115748,-1.718608706
Q88P82,Q88P82_PSEPK,Pp_0971,SnoaL-like domain-containing protein,PP_0812_15,5008.918667,0.00089125,-3.050000427
Q88P86,HIS8_PSEPK,Hisc,Histidinol-phosphate aminotransferase,PP_0812_15,231510.84,0.042254768,-1.374124277
Q88P86,HIS8_PSEPK,Hisc,Histidinol-phosphate aminotransferase,PP_0812_15,238569,0.043423382,-1.362276359
Q88P86,HIS8_PSEPK,Hisc,Histidinol-phosphate aminotransferase,PP_0812_15,217134.2967,0.038635276,-1.413015981
Q88P87,HIS1_PSEPK,Hisg,ATP phosphoribosyltransferase,PP_0812_15,281947.84,0.051460401,-1.288526836
Q88P87,HIS1_PSEPK,Hisg,ATP phosphoribosyltransferase,PP_0812_15,265272,0.048283756,-1.316198957
Q88P87,HIS1_PSEPK,Hisg,ATP phosphoribosyltransferase,PP_0812_15,239351.826,0.042588499,-1.370707662
Q88P88,MURA_PSEPK,Mura,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,PP_0812_15,812517.6667,0.148298652,-0.828862795
Q88P88,MURA_PSEPK,Mura,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,PP_0812_15,879474.3333,0.160078424,-0.795667199
Q88P88,MURA_PSEPK,Mura,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,PP_0812_15,775871.6667,0.138052885,-0.859954514
Q88P91,Q88P91_PSEPK,Ttg2d,Toluene tolerance protein,PP_0812_15,328080.0667,0.059880337,-1.222715764
Q88P91,Q88P91_PSEPK,Ttg2d,Toluene tolerance protein,PP_0812_15,277562.9333,0.050520902,-1.2965289
Q88P91,Q88P91_PSEPK,Ttg2d,Toluene tolerance protein,PP_0812_15,262503.5,0.046707938,-1.330609309
Q88P92,Q88P92_PSEPK,Mlad,Phospholipid ABC transporter binding protein,PP_0812_15,118038.9733,0.021544172,-1.666670185
Q88P92,Q88P92_PSEPK,Mlad,Phospholipid ABC transporter binding protein,PP_0812_15,111072.1,0.020216902,-1.694285386
Q88P92,Q88P92_PSEPK,Mlad,Phospholipid ABC transporter binding protein,PP_0812_15,102065.3593,0.018160758,-1.740866038
Q88P93,Q88P93_PSEPK,Mlae,Intermembrane phospholipid transport system permease protein MlaE,PP_0812_15,34987.37333,0.006385806,-2.194784269
Q88P93,Q88P93_PSEPK,Mlae,Intermembrane phospholipid transport system permease protein MlaE,PP_0812_15,16727.5,0.003044673,-2.51645933
Q88P93,Q88P93_PSEPK,Mlae,Intermembrane phospholipid transport system permease protein MlaE,PP_0812_15,32183.826,0.005726553,-2.242106735
Q88P94,Q88P94_PSEPK,Mlaf,Phospholipid ABC transporter ATP-binding subunit,PP_0812_15,40352.27333,0.007364994,-2.132827601
Q88P94,Q88P94_PSEPK,Mlaf,Phospholipid ABC transporter ATP-binding subunit,PP_0812_15,22001,0.004004535,-2.397447948
Q88P94,Q88P94_PSEPK,Mlaf,Phospholipid ABC transporter ATP-binding subunit,PP_0812_15,47141.826,0.008388069,-2.076338006
Q88P95,Q88P95_PSEPK,Kdsd,Arabinose 5-phosphate isomerase,PP_0812_15,71580.1,0.013064617,-1.883903307
Q88P95,Q88P95_PSEPK,Kdsd,Arabinose 5-phosphate isomerase,PP_0812_15,74784.33333,0.013611947,-1.866079742
Q88P95,Q88P95_PSEPK,Kdsd,Arabinose 5-phosphate isomerase,PP_0812_15,65579.53333,0.011668739,-1.932976085
Q88P96,Q88P96_PSEPK,Kdsc,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC,PP_0812_15,202668.3333,0.036990507,-1.431909712
Q88P96,Q88P96_PSEPK,Kdsc,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC,PP_0812_15,206677.6667,0.037618648,-1.424596819
Q88P96,Q88P96_PSEPK,Kdsc,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC,PP_0812_15,167212.5,0.02975256,-1.526475667
Q88P97,Q88P97_PSEPK,Lptc,Lipopolysaccharide export system protein LptC,PP_0812_15,81304.20667,0.014839436,-1.828582592
Q88P97,Q88P97_PSEPK,Lptc,Lipopolysaccharide export system protein LptC,PP_0812_15,58919.5,0.010724293,-1.969631316
Q88P97,Q88P97_PSEPK,Lptc,Lipopolysaccharide export system protein LptC,PP_0812_15,71554.18533,0.012731824,-1.895109365
Q88P98,Q88P98_PSEPK,Lpta,Lipopolysaccharide export system protein LptA,PP_0812_15,157976.6667,0.028833498,-1.540102662
Q88P98,Q88P98_PSEPK,Lpta,Lipopolysaccharide export system protein LptA,PP_0812_15,158164.3667,0.02878845,-1.540781722
Q88P98,Q88P98_PSEPK,Lpta,Lipopolysaccharide export system protein LptA,PP_0812_15,151392.2667,0.026937624,-1.569640716
Q88P99,Q88P99_PSEPK,Lptb,Lipopolysaccharide export system ATP-binding protein LptB,PP_0812_15,214225.6,0.03909991,-1.40782424
Q88P99,Q88P99_PSEPK,Lptb,Lipopolysaccharide export system ATP-binding protein LptB,PP_0812_15,80172.56667,0.014592692,-1.835864581
Q88P99,Q88P99_PSEPK,Lptb,Lipopolysaccharide export system ATP-binding protein LptB,PP_0812_15,149046.3187,0.026520203,-1.576423153
Q88PA0,Q88PA0_PSEPK,Ptsn,"Phosphotransferase system enzyme IIA, regulation of potassium transport",PP_0812_15,336347.0667,0.061389209,-1.211907964
Q88PA0,Q88PA0_PSEPK,Ptsn,"Phosphotransferase system enzyme IIA, regulation of potassium transport",PP_0812_15,338571.4,0.061625421,-1.210240099
Q88PA0,Q88PA0_PSEPK,Ptsn,"Phosphotransferase system enzyme IIA, regulation of potassium transport",PP_0812_15,319626.8333,0.056872042,-1.245101175
Q88PA1,Y949_PSEPK,Pp_0949,Nucleotide-binding protein PP_0949,PP_0812_15,38195.17333,0.006971286,-2.156687123
Q88PA1,Y949_PSEPK,Pp_0949,Nucleotide-binding protein PP_0949,PP_0812_15,74995.86667,0.01365045,-1.86485304
Q88PA1,Y949_PSEPK,Pp_0949,Nucleotide-binding protein PP_0949,PP_0812_15,33708.026,0.005997758,-2.222011087
Q88PA6,Q88PA6_PSEPK,Fumc-i,Fumarate hydratase class II,PP_0812_15,10297.04,0.001879389,-2.725983208
Q88PA6,Q88PA6_PSEPK,Fumc-i,Fumarate hydratase class II,PP_0812_15,0,1.00E-05,-5
Q88PA6,Q88PA6_PSEPK,Fumc-i,Fumarate hydratase class II,PP_0812_15,1572.956,0.00027988,-3.553027833
Q88PA8,Q88PA8_PSEPK,Pmba,Regulatory protease,PP_0812_15,387395.2,0.070706384,-1.150541373
Q88PA8,Q88PA8_PSEPK,Pmba,Regulatory protease,PP_0812_15,446648.6667,0.081297216,-1.089924327
Q88PA8,Q88PA8_PSEPK,Pmba,Regulatory protease,PP_0812_15,474206.4667,0.084376803,-1.073776935
Q88PA9,Y941_PSEPK,Pp_0941,UPF0307 protein PP_0941,PP_0812_15,182803.84,0.033364891,-1.476710294
Q88PA9,Y941_PSEPK,Pp_0941,UPF0307 protein PP_0941,PP_0812_15,197785.3333,0.036000101,-1.443696285
Q88PA9,Y941_PSEPK,Pp_0941,UPF0307 protein PP_0941,PP_0812_15,213134.3,0.037923546,-1.42109106
Q88PB0,Q88PB0_PSEPK,Tldd,Protease involved in Microcin B17 maturation and in sensitivity to the DNA gyrase inhibitor LetD,PP_0812_15,82066.2,0.014978514,-1.824531284
Q88PB0,Q88PB0_PSEPK,Tldd,Protease involved in Microcin B17 maturation and in sensitivity to the DNA gyrase inhibitor LetD,PP_0812_15,91784.86667,0.016706317,-1.777119287
Q88PB0,Q88PB0_PSEPK,Tldd,Protease involved in Microcin B17 maturation and in sensitivity to the DNA gyrase inhibitor LetD,PP_0812_15,44084.65933,0.007844099,-2.105456918
Q88PB1,Q88PB1_PSEPK,Pp_0939,Carbon-nitrogen hydrolase family protein,PP_0812_15,24025.08,0.004384996,-2.358030766
Q88PB1,Q88PB1_PSEPK,Pp_0939,Carbon-nitrogen hydrolase family protein,PP_0812_15,31565.16667,0.005745366,-2.240682282
Q88PB1,Q88PB1_PSEPK,Pp_0939,Carbon-nitrogen hydrolase family protein,PP_0812_15,22221.81867,0.003953987,-2.402964807
Q88PB2,Q88PB2_PSEPK,Pp_0938,TIGR02099 family protein,PP_0812_15,81794.04,0.01492884,-1.825973948
Q88PB2,Q88PB2_PSEPK,Pp_0938,TIGR02099 family protein,PP_0812_15,9812.5,0.001786032,-2.748110699
Q88PB2,Q88PB2_PSEPK,Pp_0938,TIGR02099 family protein,PP_0812_15,24739.49267,0.004401963,-2.356353618
Q88PB3,Q88PB3_PSEPK,Rng,Endoribonuclease G (RNAse G),PP_0812_15,99840.20667,0.01822258,-1.739390137
Q88PB3,Q88PB3_PSEPK,Rng,Endoribonuclease G (RNAse G),PP_0812_15,116785.2,0.021256778,-1.67250256
Q88PB3,Q88PB3_PSEPK,Rng,Endoribonuclease G (RNAse G),PP_0812_15,115856.326,0.020614621,-1.685824655
Q88PB6,Q88PB6_PSEPK,Mrec,Cell shape-determining protein MreC,PP_0812_15,21338.64667,0.003894675,-2.409528736
Q88PB6,Q88PB6_PSEPK,Mrec,Cell shape-determining protein MreC,PP_0812_15,13111.4,0.002386485,-2.622241302
Q88PB6,Q88PB6_PSEPK,Mrec,Cell shape-determining protein MreC,PP_0812_15,28814.78533,0.00512709,-2.290129018
Q88PB7,Q88PB7_PSEPK,Mreb,Cell shape-determining protein MreB,PP_0812_15,574483.6667,0.104853294,-0.979417922
Q88PB7,Q88PB7_PSEPK,Mreb,Cell shape-determining protein MreB,PP_0812_15,677895,0.123387755,-0.908727938
Q88PB7,Q88PB7_PSEPK,Mreb,Cell shape-determining protein MreB,PP_0812_15,606029,0.107832333,-0.967251
Q88PB9,GATA_PSEPK,Gata,Glutamyl-tRNA(Gln) amidotransferase subunit A,PP_0812_15,169029.3333,0.030850803,-1.510733529
Q88PB9,GATA_PSEPK,Gata,Glutamyl-tRNA(Gln) amidotransferase subunit A,PP_0812_15,204056.3333,0.037141523,-1.43014029
Q88PB9,GATA_PSEPK,Gata,Glutamyl-tRNA(Gln) amidotransferase subunit A,PP_0812_15,156983.6667,0.027932516,-1.553889938
Q88PC0,GATB_PSEPK,Gatb,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,PP_0812_15,150243.3333,0.02742203,-1.561900398
Q88PC0,GATB_PSEPK,Gatb,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,PP_0812_15,171112.3333,0.031145187,-1.506609055
Q88PC0,GATB_PSEPK,Gatb,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,PP_0812_15,187983.6667,0.033448428,-1.47562429
Q88PC5,Q88PC5_PSEPK,Pp_0925,Acyl-CoA dehydrogenase,PP_0812_15,137181.9667,0.025038103,-1.601398583
Q88PC5,Q88PC5_PSEPK,Pp_0925,Acyl-CoA dehydrogenase,PP_0812_15,110438.7667,0.020101626,-1.696768821
Q88PC5,Q88PC5_PSEPK,Pp_0925,Acyl-CoA dehydrogenase,PP_0812_15,22023.44467,0.003918689,-2.406859159
Q88PD1,Q88PD1_PSEPK,Pp_0919,ATPase,PP_0812_15,5148.52,0.000939695,-3.027013204
Q88PD1,Q88PD1_PSEPK,Pp_0919,ATPase,PP_0812_15,0,1.00E-05,-5
Q88PD1,Q88PD1_PSEPK,Pp_0919,ATPase,PP_0812_15,3344.978667,0.000595181,-3.225351055
Q88PD5,SODF_PSEPK,Sodb,Superoxide dismutase [Fe],PP_0812_15,1875993.9,0.342401622,-0.465464186
Q88PD5,SODF_PSEPK,Sodb,Superoxide dismutase [Fe],PP_0812_15,1952427.033,0.355373012,-0.449315556
Q88PD5,SODF_PSEPK,Sodb,Superoxide dismutase [Fe],PP_0812_15,1811222.567,0.322275591,-0.491772586
Q88PD6,Q88PD6_PSEPK,Pp_0914,GGDEF domain protein,PP_0812_15,5148.52,0.000939695,-3.027013204
Q88PD6,Q88PD6_PSEPK,Pp_0914,GGDEF domain protein,PP_0812_15,0,1.00E-05,-5
Q88PD6,Q88PD6_PSEPK,Pp_0914,GGDEF domain protein,PP_0812_15,786.478,0.00013994,-3.854057828
Q88PD7,Q88PD7_PSEPK,Pp_0913,Imelysin-like domain-containing protein,PP_0812_15,371641.6333,0.067831083,-1.168571248
Q88PD7,Q88PD7_PSEPK,Pp_0913,Imelysin-like domain-containing protein,PP_0812_15,350887.5,0.063867149,-1.194722472
Q88PD7,Q88PD7_PSEPK,Pp_0913,Imelysin-like domain-containing protein,PP_0812_15,356964.8667,0.063515697,-1.197118933
Q88PE1,Q88PE1_PSEPK,Pp_0909,Imelysin-like domain-containing protein,PP_0812_15,190289.2333,0.034731106,-1.459281392
Q88PE1,Q88PE1_PSEPK,Pp_0909,Imelysin-like domain-containing protein,PP_0812_15,162677.9667,0.029609997,-1.528561633
Q88PE1,Q88PE1_PSEPK,Pp_0909,Imelysin-like domain-containing protein,PP_0812_15,223825.3667,0.039825836,-1.399835102
Q88PE9,Q88PE9_PSEPK,Colr,DNA-binding response regulator,PP_0812_15,19265.18,0.003516232,-2.453922537
Q88PE9,Q88PE9_PSEPK,Colr,DNA-binding response regulator,PP_0812_15,25401.23333,0.004623432,-2.335035565
Q88PE9,Q88PE9_PSEPK,Colr,DNA-binding response regulator,PP_0812_15,25158.79267,0.00447657,-2.349054611
Q88PF3,Q88PF3_PSEPK,Pp_0897,Fumarate hydratase class I,PP_0812_15,852460.0333,0.155588831,-0.808021581
Q88PF3,Q88PF3_PSEPK,Pp_0897,Fumarate hydratase class I,PP_0812_15,896868.36,0.163244416,-0.787161666
Q88PF3,Q88PF3_PSEPK,Pp_0897,Fumarate hydratase class I,PP_0812_15,880771.7,0.156718023,-0.804881055
Q88PF9,Q88PF9_PSEPK,Pp_0891,Lipid/polyisoprenoid-binding YceI-like domain-containing protein,PP_0812_15,59810.68,0.010916493,-1.961916868
Q88PF9,Q88PF9_PSEPK,Pp_0891,Lipid/polyisoprenoid-binding YceI-like domain-containing protein,PP_0812_15,0,1.00E-05,-5
Q88PF9,Q88PF9_PSEPK,Pp_0891,Lipid/polyisoprenoid-binding YceI-like domain-containing protein,PP_0812_15,4608.218667,0.000819952,-3.086211328
Q88PG2,Q88PG2_PSEPK,Rega,Photosynthetic apparatus regulatory protein RegA,PP_0812_15,168094.3333,0.030680149,-1.513142535
Q88PG2,Q88PG2_PSEPK,Rega,Photosynthetic apparatus regulatory protein RegA,PP_0812_15,137190.4,0.024970852,-1.602566646
Q88PG2,Q88PG2_PSEPK,Rega,Photosynthetic apparatus regulatory protein RegA,PP_0812_15,159879.6667,0.028447809,-1.545951173
Q88PG4,Q88PG4_PSEPK,Pp_0886,DUF541 domain-containing protein,PP_0812_15,20467.77333,0.003735726,-2.427625009
Q88PG4,Q88PG4_PSEPK,Pp_0886,DUF541 domain-containing protein,PP_0812_15,27077.86667,0.004928606,-2.307275923
Q88PG4,Q88PG4_PSEPK,Pp_0886,DUF541 domain-containing protein,PP_0812_15,37884.63333,0.006740912,-2.171281319
Q88PG5,Q88PG5_PSEPK,Dppa-iii,Dipeptide ABC transporter-periplasmic binding protein,PP_0812_15,156122.1,0.028495008,-1.545231224
Q88PG5,Q88PG5_PSEPK,Dppa-iii,Dipeptide ABC transporter-periplasmic binding protein,PP_0812_15,182031.1667,0.03313259,-1.479744616
Q88PG5,Q88PG5_PSEPK,Dppa-iii,Dipeptide ABC transporter-periplasmic binding protein,PP_0812_15,174999.4,0.031138103,-1.506707847
Q88PG7,Q88PG7_PSEPK,Opdp,Glycine-glutamate dipeptide porin,PP_0812_15,22933.24,0.004185716,-2.378230192
Q88PG7,Q88PG7_PSEPK,Opdp,Glycine-glutamate dipeptide porin,PP_0812_15,19884.36667,0.003619273,-2.441378606
Q88PG7,Q88PG7_PSEPK,Opdp,Glycine-glutamate dipeptide porin,PP_0812_15,29815.03333,0.005305067,-2.275309108
Q88PG8,Q88PG8_PSEPK,Dppa-i,Dipeptide ABC transporter-periplasmic binding protein,PP_0812_15,5148.52,0.000939695,-3.027013204
Q88PG8,Q88PG8_PSEPK,Dppa-i,Dipeptide ABC transporter-periplasmic binding protein,PP_0812_15,12216.9,0.002223672,-2.65292935
Q88PG8,Q88PG8_PSEPK,Dppa-i,Dipeptide ABC transporter-periplasmic binding protein,PP_0812_15,786.478,0.00013994,-3.854057828
Q88PH1,Q88PH1_PSEPK,Dppd,ABC-type dipeptide transporter,PP_0812_15,46778.44,0.008537882,-2.068649873
Q88PH1,Q88PH1_PSEPK,Dppd,ABC-type dipeptide transporter,PP_0812_15,55376.43333,0.010079398,-1.996565388
Q88PH1,Q88PH1_PSEPK,Dppd,ABC-type dipeptide transporter,PP_0812_15,40764.4,0.007253317,-2.139463352
Q88PH8,RF3_PSEPK,Prfc,Peptide chain release factor 3,PP_0812_15,65876.91333,0.012023686,-1.919962366
Q88PH8,RF3_PSEPK,Prfc,Peptide chain release factor 3,PP_0812_15,67763.43333,0.012334031,-1.908894967
Q88PH8,RF3_PSEPK,Prfc,Peptide chain release factor 3,PP_0812_15,383014.9333,0.068150854,-1.1665287
Q88PI0,Q88PI0_PSEPK,Pp_0870,"Glycine betaine/carnitine/choline ABC transporter, periplasmic binding protein",PP_0812_15,93399.50667,0.01704704,-1.768351026
Q88PI0,Q88PI0_PSEPK,Pp_0870,"Glycine betaine/carnitine/choline ABC transporter, periplasmic binding protein",PP_0812_15,71257.43333,0.012969995,-1.887060194
Q88PI0,Q88PI0_PSEPK,Pp_0870,"Glycine betaine/carnitine/choline ABC transporter, periplasmic binding protein",PP_0812_15,24617.952,0.004380337,-2.358492486
Q88PI2,Q88PI2_PSEPK,Yehx,Quaternary amine transport ATP-binding protein,PP_0812_15,15058.38,0.002748417,-2.560917356
Q88PI2,Q88PI2_PSEPK,Yehx,Quaternary amine transport ATP-binding protein,PP_0812_15,51219.36667,0.009322746,-2.030456165
Q88PI2,Q88PI2_PSEPK,Yehx,Quaternary amine transport ATP-binding protein,PP_0812_15,13620.71867,0.00242357,-2.615544384
Q88PI6,Q88PI6_PSEPK,Spec,ornithine decarboxylase,PP_0812_15,143179.3333,0.026132727,-1.582815272
Q88PI6,Q88PI6_PSEPK,Spec,ornithine decarboxylase,PP_0812_15,128598,0.023406897,-1.630656154
Q88PI6,Q88PI6_PSEPK,Spec,ornithine decarboxylase,PP_0812_15,136518.4,0.024291078,-1.614553217
Q88PI9,Q88PI9_PSEPK,Pp_0861,Outer membrane ferric siderophore receptor,PP_0812_15,5148.52,0.000939695,-3.027013204
Q88PI9,Q88PI9_PSEPK,Pp_0861,Outer membrane ferric siderophore receptor,PP_0812_15,0,1.00E-05,-5
Q88PI9,Q88PI9_PSEPK,Pp_0861,Outer membrane ferric siderophore receptor,PP_0812_15,786.478,0.00013994,-3.854057828
Q88PJ1,Q88PJ1_PSEPK,Pp_0859,Ketoglutaramate omega-amidase,PP_0812_15,7676.48,0.001401092,-2.853533485
Q88PJ1,Q88PJ1_PSEPK,Pp_0859,Ketoglutaramate omega-amidase,PP_0812_15,0,1.00E-05,-5
Q88PJ1,Q88PJ1_PSEPK,Pp_0859,Ketoglutaramate omega-amidase,PP_0812_15,13544.46933,0.002410003,-2.617982413
Q88PJ3,DER_PSEPK,Der,GTPase Der,PP_0812_15,172491.3333,0.031482678,-1.501928329
Q88PJ3,DER_PSEPK,Der,GTPase Der,PP_0812_15,165598,0.03014149,-1.520835281
Q88PJ3,DER_PSEPK,Der,GTPase Der,PP_0812_15,148048,0.02634257,-1.579341862
Q88PJ4,Q88PJ4_PSEPK,Bamb,Outer membrane protein assembly factor BamB,PP_0812_15,453878.9667,0.082840832,-1.081755551
Q88PJ4,Q88PJ4_PSEPK,Bamb,Outer membrane protein assembly factor BamB,PP_0812_15,436195.4,0.079394554,-1.100209287
Q88PJ4,Q88PJ4_PSEPK,Bamb,Outer membrane protein assembly factor BamB,PP_0812_15,421876.8667,0.07506566,-1.124558695
Q88PJ5,Q88PJ5_PSEPK,Pp_0855,Ancillary SecYEG translocon subunit,PP_0812_15,220275.7333,0.040204165,-1.395728952
Q88PJ5,Q88PJ5_PSEPK,Pp_0855,Ancillary SecYEG translocon subunit,PP_0812_15,163619,0.02978128,-1.526056635
Q88PJ5,Q88PJ5_PSEPK,Pp_0855,Ancillary SecYEG translocon subunit,PP_0812_15,162707.4667,0.028950967,-1.538336924
Q88PJ6,SYH_PSEPK,Hiss,Histidine--tRNA ligase,PP_0812_15,381001,0.069539331,-1.157769492
Q88PJ6,SYH_PSEPK,Hiss,Histidine--tRNA ligase,PP_0812_15,364300.8667,0.066308597,-1.178430164
