Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
PP_0202,Q88RD0_PSEPK,Pp_0202,CBS domain-containing protein,PP_0815_NT,R2,225468.6267,0.021618659,-1.665171252
PP_0202,Q88RD0_PSEPK,Pp_0202,CBS domain-containing protein,PP_0815_NT,R3,214808.7633,0.0216089,-1.665367336
PP_0202,Q88RD0_PSEPK,Pp_0202,CBS domain-containing protein,PP_0815_Target,R1,434184.3333,0.044226098,-1.354321381
PP_0202,Q88RD0_PSEPK,Pp_0202,CBS domain-containing protein,PP_0815_Target,R2,241809.14,0.024537668,-1.610166711
PP_0202,Q88RD0_PSEPK,Pp_0202,CBS domain-containing protein,PP_0815_Target,R3,447773.3333,0.04735833,-1.324603619
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0378,R1,99596.13333,0.009268264,-2.03300161
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0378,R2,0.0,1e-05,-5.0
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0378,R3,26555.96667,0.002764167,-2.558435741
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0379,R1,26556.36667,0.002296658,-2.638903588
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0379,R2,0.0,1e-05,-5.0
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0379,R3,0.0,1e-05,-5.0
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0977_1,R1,314414.5667,0.029493647,-1.530271527
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0977_1,R2,192915.8333,0.017883784,-1.747540582
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0977_1,R3,8721.36,0.000816109,-3.08825159
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0977_2,R1,86839.53333,0.00766623,-2.115418141
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0977_2,R2,57262.05667,0.005150968,-2.288111107
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0977_2,R3,294467.2667,0.026699914,-1.57349013
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0977_3,R1,31552.45333,0.003114974,-2.506545598
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0977_3,R2,0.0,1e-05,-5.0
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0977_3,R3,77387.31667,0.007877256,-2.10362506
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0986,R1,0.0,1e-05,-5.0
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0986,R2,0.0,1e-05,-5.0
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0986,R3,72663.33333,0.007887999,-2.103033145
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1018,R1,3159.27,0.000312891,-3.504606975
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1018,R2,275590.5833,0.025244774,-1.597828513
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1018,R3,278685.2033,0.025840434,-1.5877002
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1593,R1,115743.9333,0.011755009,-1.929777041
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1593,R2,0.0,1e-05,-5.0
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1593,R3,179934.0,0.017491659,-1.757169005
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1638_1,R1,180608.3667,0.017235295,-1.763581281
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1638_1,R2,176654.9133,0.016185885,-1.790863541
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1638_1,R3,95712.68,0.009135051,-2.03928903
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1638_2,R1,0.0,1e-05,-5.0
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1638_2,R2,50090.08667,0.004867685,-2.312677561
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1638_2,R3,188292.1333,0.018323152,-1.736999814
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1638_3,R1,10010.8,0.00067673,-3.169584326
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1638_3,R2,0.0,1e-05,-5.0
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1638_3,R3,5487.55,0.00051352,-3.289442548
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1982,R1,100806.6667,0.009799888,-2.008778908
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1982,R2,51919.66667,0.005683857,-2.245356877
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_1982,R3,68850.95333,0.006669763,-2.175889571
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_2664,R1,44632.33333,0.004652495,-2.332314107
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_2664,R2,83246.25,0.007989638,-2.097472881
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_2664,R3,65771.81333,0.006386124,-2.194762646
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_2665,R1,23028.92667,0.002404971,-2.618890094
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_2665,R2,80292.42333,0.008148807,-2.088905963
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_2665,R3,3820.58,0.000390473,-3.408409382
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_2680,R1,100982.7333,0.009846531,-2.006716756
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_2680,R2,118948.4333,0.011431436,-1.941899199
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_2680,R3,154694.7,0.0144568,-1.839927824
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_3379,R1,0.0,1e-05,-5.0
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_3379,R2,81568.76,0.00761824,-2.118145343
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_3379,R3,276205.0,0.025235678,-1.597985027
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_3416,R1,284184.0667,0.028680286,-1.542416528
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_3416,R2,79380.55667,0.007851539,-2.105045186
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_3416,R3,32803.2,0.003337627,-2.476562229
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_5313,R1,7804.75,0.000775654,-3.110331718
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_5313,R2,64012.07667,0.006353314,-2.196999662
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_5313,R3,154358.6667,0.015241781,-1.816964277
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0815_NT,R1,208559.6667,0.019742902,-1.704589009
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0815_NT,R2,89381.92,0.008570227,-2.067007692
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0815_NT,R3,81514.19333,0.008200001,-2.086186096
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0815_Target,R1,60707.36,0.006183663,-2.208754182
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0815_Target,R2,86484.10667,0.008776005,-2.05670312
PP_0196,Q88RD6_PSEPK,Yhes,Of ABC superfamily informational factor: ATP-binding components,PP_0815_Target,R3,660.873,6.99e-05,-4.155543835
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0378,R1,258541.6667,0.024059492,-1.618713543
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0378,R2,141427.6667,0.015108529,-1.820777829
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0378,R3,83042.66667,0.008643775,-2.063296569
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0379,R1,328574.0,0.02841587,-1.546439049
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0379,R2,61238.33333,0.006063236,-2.217295555
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0379,R3,172395.3333,0.016101299,-1.793139095
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0977_1,R1,304125.3333,0.028528465,-1.544721588
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0977_1,R2,434928.0,0.040318922,-1.394491087
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0977_1,R3,300103.0,0.02808242,-1.551565466
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0977_2,R1,433508.3333,0.038270297,-1.417138171
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0977_2,R2,303121.3333,0.027267069,-1.564361547
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0977_2,R3,246151.6333,0.022319043,-1.651324433
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0977_3,R1,391540.3333,0.038654297,-1.412802225
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0977_3,R2,89492.66667,0.010071988,-1.996884815
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0977_3,R3,326230.6667,0.033207022,-1.478770064
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0986,R1,88586.66667,0.011066657,-1.955983553
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0986,R2,63904.0,0.007807032,-2.107514015
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0986,R3,142591.0,0.015479027,-1.810256347
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1018,R1,213764.09,0.021170983,-1.674258968
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1018,R2,370670.3333,0.033954313,-1.469105058
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1018,R3,412820.0,0.038277769,-1.417053381
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1593,R1,247877.3333,0.02517454,-1.599038463
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1593,R2,404846.0,0.028904949,-1.539027786
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1593,R3,302451.6667,0.029401788,-1.531626257
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1638_1,R1,306930.3333,0.029290087,-1.533279335
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1638_1,R2,351110.3333,0.032170244,-1.49254565
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1638_1,R3,261483.3333,0.024956605,-1.602814494
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1638_2,R1,500789.3333,0.046839299,-1.329389612
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1638_2,R2,327068.6667,0.031784076,-1.497790403
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1638_2,R3,273593.6667,0.026624046,-1.57472595
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1638_3,R1,1055168.667,0.071329434,-1.146731224
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1638_3,R2,263127.3333,0.024908016,-1.603660867
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1638_3,R3,329837.6667,0.030865919,-1.510520789
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1982,R1,340153.0,0.033067864,-1.480593857
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1982,R2,198672.0,0.021749431,-1.662552109
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_1982,R3,353200.3333,0.034215396,-1.465778424
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_2664,R1,193423.6667,0.020162571,-1.695454087
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_2664,R2,373127.3333,0.035811252,-1.445980496
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_2664,R3,378042.6667,0.03670611,-1.435261644
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_2665,R1,128592.0967,0.013429211,-1.871949513
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_2665,R2,367275.3333,0.037274449,-1.428588767
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_2665,R3,342363.6667,0.034990407,-1.456051011
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_2680,R1,249028.0,0.024281992,-1.614715697
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_2680,R2,281106.6667,0.027015513,-1.56838678
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_2680,R3,364119.6667,0.034028349,-1.468159122
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_3379,R1,223478.0,0.02205544,-1.656484278
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_3379,R2,368801.3333,0.034444769,-1.462876721
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_3379,R3,338424.0,0.030920364,-1.509755409
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_3416,R1,184987.7,0.018669238,-1.7288734
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_3416,R2,265844.3333,0.026294692,-1.580131919
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_3416,R3,213177.1,0.021690128,-1.663737891
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_5313,R1,285788.6667,0.028402351,-1.546645712
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_5313,R2,375710.3333,0.037289929,-1.428408439
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_5313,R3,386770.0,0.038190688,-1.418042515
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0815_NT,R1,370975.0,0.035117639,-1.45447469
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0815_NT,R2,390973.3333,0.037487784,-1.426110234
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0815_NT,R3,237040.0,0.023845273,-1.622597692
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0815_Target,R1,578590.3333,0.05893532,-1.229624356
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0815_Target,R2,483758.3333,0.049089548,-1.309010964
PP_0191,Q88RE1_PSEPK,Algq,Transcriptional regulatory protein AlgQ,PP_0815_Target,R3,479743.3333,0.050739608,-1.294652896
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0378,R1,452325.3333,0.042092704,-1.375793176
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0378,R2,275810.3333,0.029464449,-1.530701672
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0378,R3,448974.3333,0.046733,-1.330376342
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0379,R1,432683.0,0.037419466,-1.426902412
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0379,R2,207729.6667,0.02056741,-1.686820393
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0379,R3,408409.6667,0.038144455,-1.418568588
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0977_1,R1,419779.3333,0.039377385,-1.404753132
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0977_1,R2,369600.6667,0.034262914,-1.465175709
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0977_1,R3,442675.0,0.041423729,-1.382750807
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0977_2,R1,343510.3333,0.030325236,-1.518195816
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0977_2,R2,370261.3333,0.033306601,-1.477469689
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0977_2,R3,342059.9667,0.031015236,-1.508424906
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0977_3,R1,446220.6667,0.044052539,-1.356029051
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0977_3,R2,201950.0,0.022728543,-1.643428406
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0977_3,R3,450124.0,0.045818126,-1.338962678
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0986,R1,290809.7667,0.036329304,-1.439742926
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0986,R2,204402.0,0.024971411,-1.602556918
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0986,R3,346670.0,0.03763291,-1.424432201
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1018,R1,486121.3333,0.048144975,-1.317449038
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1018,R2,425737.6667,0.038998615,-1.408950811
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1018,R3,417253.6667,0.038688871,-1.412413949
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1593,R1,378973.3333,0.038488712,-1.414666627
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1593,R2,75793.66667,0.00541147,-2.266684721
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1593,R3,360836.3333,0.035077451,-1.454971978
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1638_1,R1,387739.3333,0.037001618,-1.431779287
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1638_1,R2,393859.6667,0.036087122,-1.442647753
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1638_1,R3,446004.3333,0.042567738,-1.370919429
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1638_2,R1,465034.6667,0.043495131,-1.361559353
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1638_2,R2,499816.0,0.048571421,-1.313619189
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1638_2,R3,463618.6667,0.045115827,-1.345671077
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1638_3,R1,124729.2,0.008431698,-2.074084974
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1638_3,R2,450612.3333,0.042655618,-1.370023757
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1638_3,R3,396626.0,0.037115912,-1.430439858
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1982,R1,365184.6667,0.035501309,-1.449755628
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1982,R2,216631.6667,0.023715548,-1.624966832
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_1982,R3,384662.3333,0.037263199,-1.428719867
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_2664,R1,411167.0,0.042860235,-1.367945447
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_2664,R2,389904.6667,0.037421473,-1.426879127
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_2664,R3,419770.3333,0.040757664,-1.38979072
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_2665,R1,462889.6667,0.048340785,-1.315686305
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_2665,R2,420228.3333,0.042648602,-1.370095198
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_2665,R3,379707.6667,0.038807055,-1.411089314
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_2680,R1,431702.3333,0.042094031,-1.375779481
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_2680,R2,418858.6667,0.04025405,-1.395190419
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_2680,R3,379094.0,0.035427757,-1.450656347
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_3379,R1,378265.6667,0.037331709,-1.42792213
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_3379,R2,322442.6667,0.03011503,-1.521216699
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_3379,R3,395093.3333,0.036098,-1.442516862
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_3416,R1,439217.6667,0.044326511,-1.353336452
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_3416,R2,368672.0,0.036465387,-1.438119171
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_3416,R3,450727.0,0.045860114,-1.338564866
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_5313,R1,457385.6667,0.045456065,-1.342408164
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_5313,R2,406565.6667,0.040352377,-1.394130878
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_5313,R3,362066.0,0.03575135,-1.446707552
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0815_NT,R1,400805.6667,0.037941502,-1.42088548
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0815_NT,R2,368830.3333,0.035364641,-1.45143074
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0815_NT,R3,400402.0,0.040278836,-1.394923093
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0815_Target,R1,392835.0,0.040014247,-1.397785355
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0815_Target,R2,389196.3333,0.039493836,-1.403470683
PP_0189,Q88RE2_PSEPK,Pp_0189,Heme biosynthesis protein,PP_0815_Target,R3,404281.0,0.042758404,-1.368978513
PP_0188,Q88RE3_PSEPK,Pp_0188,Uroporphyrin-III C-methyltransferase,PP_0378,R1,549314.0,0.051118321,-1.29142342
PP_0188,Q88RE3_PSEPK,Pp_0188,Uroporphyrin-III C-methyltransferase,PP_0378,R2,187371.0,0.020016593,-1.698609831
PP_0188,Q88RE3_PSEPK,Pp_0188,Uroporphyrin-III C-methyltransferase,PP_0378,R3,189836.3333,0.019759752,-1.704218519
PP_0188,Q88RE3_PSEPK,Pp_0188,Uroporphyrin-III C-methyltransferase,PP_0379,R1,700620.0,0.060591302,-1.217589714
PP_0188,Q88RE3_PSEPK,Pp_0188,Uroporphyrin-III C-methyltransferase,PP_0379,R2,101860.3333,0.010085239,-1.996313824
PP_0188,Q88RE3_PSEPK,Pp_0188,Uroporphyrin-III C-methyltransferase,PP_0379,R3,192536.6667,0.017982449,-1.745151152
PP_0188,Q88RE3_PSEPK,Pp_0188,Uroporphyrin-III C-methyltransferase,PP_0977_1,R1,575424.3333,0.053977658,-1.267785963
PP_0188,Q88RE3_PSEPK,Pp_0188,Uroporphyrin-III C-methyltransferase,PP_0977_1,R2,593447.3333,0.055014064,-1.259526272
PP_0188,Q88RE3_PSEPK,Pp_0188,Uroporphyrin-III C-methyltransferase,PP_0977_1,R3,250110.7867,0.023404352,-1.630703381
PP_0188,Q88RE3_PSEPK,Pp_0188,Uroporphyrin-III C-methyltransferase,PP_0977_2,R1,640260.3333,0.05652245,-1.247779025
PP_0188,Q88RE3_PSEPK,Pp_0188,Uroporphyrin-III C-methyltransferase,PP_0977_2,R2,668764.0,0.060158201,-1.220705163
