Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88Q41,Q88Q41_PSEPK,Pp_0657,"Amino acid ABC transporter, periplasmic amino acid-binding protein",BL_241101_PP_0812_15,1676.4,0.000295769,-3.52904705
Q88Q41,Q88Q41_PSEPK,Pp_0657,"Amino acid ABC transporter, periplasmic amino acid-binding protein",BL_241101_PP_0812_15,12261.01333,0.002268478,-2.644265403
Q88Q41,Q88Q41_PSEPK,Pp_0657,"Amino acid ABC transporter, periplasmic amino acid-binding protein",BL_241101_PP_0812_15,0,1.00E-05,-5
Q88Q44,MDH_PSEPK,Mdh,Probable malate dehydrogenase,BL_241101_PP_0812_15,1676.4,0.000295769,-3.52904705
Q88Q44,MDH_PSEPK,Mdh,Probable malate dehydrogenase,BL_241101_PP_0812_15,9017.18,0.001668319,-2.777721029
Q88Q44,MDH_PSEPK,Mdh,Probable malate dehydrogenase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88Q58,Q88Q58_PSEPK,Pp_0640,ATPase AAA-type core domain-containing protein,BL_241101_PP_0812_15,108930.2,0.019218682,-1.716276401
Q88Q58,Q88Q58_PSEPK,Pp_0640,ATPase AAA-type core domain-containing protein,BL_241101_PP_0812_15,125314.6,0.02318515,-1.634790096
Q88Q58,Q88Q58_PSEPK,Pp_0640,ATPase AAA-type core domain-containing protein,BL_241101_PP_0812_15,59017.6,0.008926204,-2.049333175
Q88Q65,COAE_PSEPK,Coae,Dephospho-CoA kinase,BL_241101_PP_0812_15,28738.83333,0.005070426,-2.294955568
Q88Q65,COAE_PSEPK,Coae,Dephospho-CoA kinase,BL_241101_PP_0812_15,16738.78,0.003096935,-2.509067967
Q88Q65,COAE_PSEPK,Coae,Dephospho-CoA kinase,BL_241101_PP_0812_15,24298.03333,0.003674992,-2.434743596
Q88Q70,Q88Q70_PSEPK,Ndh,NADH dehydrogenase,BL_241101_PP_0812_15,13821,0.002438455,-2.612885235
Q88Q70,Q88Q70_PSEPK,Ndh,NADH dehydrogenase,BL_241101_PP_0812_15,12482.24667,0.00230941,-2.636499008
Q88Q70,Q88Q70_PSEPK,Ndh,NADH dehydrogenase,BL_241101_PP_0812_15,14179.63333,0.00214462,-2.668649719
Q88Q71,CLPB_PSEPK,Clpb,Chaperone protein ClpB,BL_241101_PP_0812_15,457186.4667,0.08066194,-1.093331335
Q88Q71,CLPB_PSEPK,Clpb,Chaperone protein ClpB,BL_241101_PP_0812_15,490793.74,0.090804474,-1.041892753
Q88Q71,CLPB_PSEPK,Clpb,Chaperone protein ClpB,BL_241101_PP_0812_15,214533.3333,0.032447412,-1.488819939
Q88Q72,Q88Q72_PSEPK,Yfih,Purine nucleoside phosphorylase,BL_241101_PP_0812_15,47591.6,0.008396641,-2.075894396
Q88Q72,Q88Q72_PSEPK,Yfih,Purine nucleoside phosphorylase,BL_241101_PP_0812_15,31303.91333,0.005791711,-2.237193136
Q88Q72,Q88Q72_PSEPK,Yfih,Purine nucleoside phosphorylase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88Q73,Q88Q73_PSEPK,Bamd,Outer membrane protein assembly factor BamD,BL_241101_PP_0812_15,108759.6,0.019188583,-1.7169571
Q88Q73,Q88Q73_PSEPK,Bamd,Outer membrane protein assembly factor BamD,BL_241101_PP_0812_15,120992.48,0.02238549,-1.65003339
Q88Q73,Q88Q73_PSEPK,Bamd,Outer membrane protein assembly factor BamD,BL_241101_PP_0812_15,94719.13333,0.014325936,-1.843877004
Q88Q76,Q88Q76_PSEPK,Pp_0619,"Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein",BL_241101_PP_0812_15,1676.4,0.000295769,-3.52904705
Q88Q76,Q88Q76_PSEPK,Pp_0619,"Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein",BL_241101_PP_0812_15,3712.22,0.000686818,-3.163158062
Q88Q76,Q88Q76_PSEPK,Pp_0619,"Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein",BL_241101_PP_0812_15,0,1.00E-05,-5
Q88Q79,Q88Q79_PSEPK,Pp_0616,"Branched-chain amino acid ABC transporter, ATP binding protein",BL_241101_PP_0812_15,1676.4,0.000295769,-3.52904705
Q88Q79,Q88Q79_PSEPK,Pp_0616,"Branched-chain amino acid ABC transporter, ATP binding protein",BL_241101_PP_0812_15,3712.22,0.000686818,-3.163158062
Q88Q79,Q88Q79_PSEPK,Pp_0616,"Branched-chain amino acid ABC transporter, ATP binding protein",BL_241101_PP_0812_15,0,1.00E-05,-5
Q88Q80,Q88Q80_PSEPK,Pp_0615,"Branched-chain amino acid ABC transporter, ATP-binding protein",BL_241101_PP_0812_15,1676.4,0.000295769,-3.52904705
Q88Q80,Q88Q80_PSEPK,Pp_0615,"Branched-chain amino acid ABC transporter, ATP-binding protein",BL_241101_PP_0812_15,3712.22,0.000686818,-3.163158062
Q88Q80,Q88Q80_PSEPK,Pp_0615,"Branched-chain amino acid ABC transporter, ATP-binding protein",BL_241101_PP_0812_15,0,1.00E-05,-5
Q88Q81,Q88Q81_PSEPK,Pp_0614,N-carbamoyl-beta-alanine amidohydrolase/allantoine amidohydrolase 1,BL_241101_PP_0812_15,1676.4,0.000295769,-3.52904705
Q88Q81,Q88Q81_PSEPK,Pp_0614,N-carbamoyl-beta-alanine amidohydrolase/allantoine amidohydrolase 1,BL_241101_PP_0812_15,3712.22,0.000686818,-3.163158062
Q88Q81,Q88Q81_PSEPK,Pp_0614,N-carbamoyl-beta-alanine amidohydrolase/allantoine amidohydrolase 1,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88Q82,Q88Q82_PSEPK,Pp_0613,Amidase family protein,BL_241101_PP_0812_15,1676.4,0.000295769,-3.52904705
Q88Q82,Q88Q82_PSEPK,Pp_0613,Amidase family protein,BL_241101_PP_0812_15,3712.22,0.000686818,-3.163158062
Q88Q82,Q88Q82_PSEPK,Pp_0613,Amidase family protein,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88Q83,GLYOX_PSEPK,Thio,Glycine oxidase,BL_241101_PP_0812_15,60062.16667,0.010596838,-1.974823707
Q88Q83,GLYOX_PSEPK,Thio,Glycine oxidase,BL_241101_PP_0812_15,11906.64667,0.002202915,-2.657002302
Q88Q83,GLYOX_PSEPK,Thio,Glycine oxidase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88Q89,ISPH_PSEPK,Isph,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,BL_241101_PP_0812_15,72268.86667,0.01275048,-1.894473458
Q88Q89,ISPH_PSEPK,Isph,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,BL_241101_PP_0812_15,92308.56667,0.01707852,-1.767549761
Q88Q89,ISPH_PSEPK,Isph,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,BL_241101_PP_0812_15,32406.5,0.004901369,-2.309682591
Q88Q90,Q88Q90_PSEPK,Fkpb,Peptidyl-prolyl cis-trans isomerase,BL_241101_PP_0812_15,79425.96667,0.014013216,-1.853462192
Q88Q90,Q88Q90_PSEPK,Fkpb,Peptidyl-prolyl cis-trans isomerase,BL_241101_PP_0812_15,60362.37333,0.011167978,-1.952025461
Q88Q90,Q88Q90_PSEPK,Fkpb,Peptidyl-prolyl cis-trans isomerase,BL_241101_PP_0812_15,180292.6667,0.027268631,-1.564336658
Q88Q92,SYI_PSEPK,Iles,Isoleucine--tRNA ligase,BL_241101_PP_0812_15,532751.6667,0.093993996,-1.026899885
Q88Q92,SYI_PSEPK,Iles,Isoleucine--tRNA ligase,BL_241101_PP_0812_15,499179.6667,0.092356001,-1.034534881
Q88Q92,SYI_PSEPK,Iles,Isoleucine--tRNA ligase,BL_241101_PP_0812_15,480166.3333,0.072623468,-1.138923013
Q88Q93,Q88Q93_PSEPK,Ribf,Riboflavin biosynthesis protein,BL_241101_PP_0812_15,39794.86667,0.007021055,-2.153597648
Q88Q93,Q88Q93_PSEPK,Ribf,Riboflavin biosynthesis protein,BL_241101_PP_0812_15,38784.54,0.007175743,-2.144133123
Q88Q93,Q88Q93_PSEPK,Ribf,Riboflavin biosynthesis protein,BL_241101_PP_0812_15,17606.63333,0.002662941,-2.5746384
Q88Q95,RS20_PSEPK,Rpst,Small ribosomal subunit protein bS20,BL_241101_PP_0812_15,1118143.4,0.197275341,-0.704927197
Q88Q95,RS20_PSEPK,Rpst,Small ribosomal subunit protein bS20,BL_241101_PP_0812_15,1136725.553,0.210311904,-0.677136145
Q88Q95,RS20_PSEPK,Rpst,Small ribosomal subunit protein bS20,BL_241101_PP_0812_15,1423510,0.215300879,-0.666954198
Q88Q96,Q88Q96_PSEPK,Pp_0599,Paraquat-inducible protein B,BL_241101_PP_0812_15,46653.26667,0.00823109,-2.084542643
Q88Q96,Q88Q96_PSEPK,Pp_0599,Paraquat-inducible protein B,BL_241101_PP_0812_15,37890.34,0.007010302,-2.154263266
Q88Q96,Q88Q96_PSEPK,Pp_0599,Paraquat-inducible protein B,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88Q97,Q88Q97_PSEPK,Mmsa-i,methylmalonate-semialdehyde dehydrogenase (CoA acylating),BL_241101_PP_0812_15,39662.6,0.006997719,-2.155043522
Q88Q97,Q88Q97_PSEPK,Mmsa-i,methylmalonate-semialdehyde dehydrogenase (CoA acylating),BL_241101_PP_0812_15,31515.77333,0.005830908,-2.2342638
Q88Q97,Q88Q97_PSEPK,Mmsa-i,methylmalonate-semialdehyde dehydrogenase (CoA acylating),BL_241101_PP_0812_15,0,1.00E-05,-5
Q88Q98,Q88Q98_PSEPK,Pp_0596,Omega-amino acid--pyruvate aminotransferase,BL_241101_PP_0812_15,2235.2,0.000394359,-3.404108313
Q88Q98,Q88Q98_PSEPK,Pp_0596,Omega-amino acid--pyruvate aminotransferase,BL_241101_PP_0812_15,31185.44,0.005769791,-2.238839892
Q88Q98,Q88Q98_PSEPK,Pp_0596,Omega-amino acid--pyruvate aminotransferase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QA2,Q88QA2_PSEPK,Pp_0592,"Oxidoreductase, short chain dehydrogenase/reductase family",BL_241101_PP_0812_15,57746.66667,0.010188312,-1.991897781
Q88QA2,Q88QA2_PSEPK,Pp_0592,"Oxidoreductase, short chain dehydrogenase/reductase family",BL_241101_PP_0812_15,56824.47333,0.010513411,-1.978256349
Q88QA2,Q88QA2_PSEPK,Pp_0592,"Oxidoreductase, short chain dehydrogenase/reductase family",BL_241101_PP_0812_15,41530,0.006281266,-2.201952789
Q88QA3,ADE_PSEPK,Pp_0591,Adenine deaminase,BL_241101_PP_0812_15,183972.2,0.032458429,-1.4886725
Q88QA3,ADE_PSEPK,Pp_0591,Adenine deaminase,BL_241101_PP_0812_15,146109.1667,0.027032468,-1.568114304
Q88QA3,ADE_PSEPK,Pp_0591,Adenine deaminase,BL_241101_PP_0812_15,70072.7,0.010598249,-1.974765868
Q88QB0,Q88QB0_PSEPK,Pp_0584,Methyl-accepting chemotaxis transducer,BL_241101_PP_0812_15,2235.2,0.000394359,-3.404108313
Q88QB0,Q88QB0_PSEPK,Pp_0584,Methyl-accepting chemotaxis transducer,BL_241101_PP_0812_15,4949.626667,0.000915758,-3.038219325
Q88QB0,Q88QB0_PSEPK,Pp_0584,Methyl-accepting chemotaxis transducer,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QB3,Q88QB3_PSEPK,Pp_0581,3-oxoacyl-(Acyl-carrier-protein) reductase,BL_241101_PP_0812_15,12111.16667,0.002136787,-2.670238721
Q88QB3,Q88QB3_PSEPK,Pp_0581,3-oxoacyl-(Acyl-carrier-protein) reductase,BL_241101_PP_0812_15,26190.61333,0.004845671,-2.314646099
Q88QB3,Q88QB3_PSEPK,Pp_0581,3-oxoacyl-(Acyl-carrier-protein) reductase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QB8,Q88QB8_PSEPK,Pp_0576,Lipoprotein,BL_241101_PP_0812_15,26308.2,0.004641586,-2.333333567
Q88QB8,Q88QB8_PSEPK,Pp_0576,Lipoprotein,BL_241101_PP_0812_15,17035.61333,0.003151853,-2.501433994
Q88QB8,Q88QB8_PSEPK,Pp_0576,Lipoprotein,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QC4,Q88QC4_PSEPK,Yfhm,Alpha-2-macroglobulin,BL_241101_PP_0812_15,6358.6,0.001121855,-2.950063196
Q88QC4,Q88QC4_PSEPK,Yfhm,Alpha-2-macroglobulin,BL_241101_PP_0812_15,7734.913333,0.001431079,-2.844336316
Q88QC4,Q88QC4_PSEPK,Yfhm,Alpha-2-macroglobulin,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QC7,SPEA_PSEPK,Spea,Biosynthetic arginine decarboxylase,BL_241101_PP_0812_15,156342.6,0.027583707,-1.559347372
Q88QC7,SPEA_PSEPK,Spea,Biosynthetic arginine decarboxylase,BL_241101_PP_0812_15,156444.0733,0.028944586,-1.538432653
Q88QC7,SPEA_PSEPK,Spea,Biosynthetic arginine decarboxylase,BL_241101_PP_0812_15,94213,0.014249385,-1.846203887
Q88QD0,Q88QD0_PSEPK,Pp_0564,DUF2333 family protein,BL_241101_PP_0812_15,182248.3333,0.032154286,-1.492761136
Q88QD0,Q88QD0_PSEPK,Pp_0564,DUF2333 family protein,BL_241101_PP_0812_15,112894.74,0.020887282,-1.68011806
Q88QD0,Q88QD0_PSEPK,Pp_0564,DUF2333 family protein,BL_241101_PP_0812_15,511760.6667,0.077402,-1.111247816
Q88QD4,AROQ1_PSEPK,Aroq1,3-dehydroquinate dehydratase 1,BL_241101_PP_0812_15,123620.2,0.021810456,-1.66133526
Q88QD4,AROQ1_PSEPK,Aroq1,3-dehydroquinate dehydratase 1,BL_241101_PP_0812_15,74608.17333,0.013803672,-1.860005361
Q88QD4,AROQ1_PSEPK,Aroq1,3-dehydroquinate dehydratase 1,BL_241101_PP_0812_15,89830.66667,0.013586572,-1.866890097
Q88QD5,Q88QD5_PSEPK,Accb,Biotin carboxyl carrier protein of acetyl-CoA carboxylase,BL_241101_PP_0812_15,964821.4333,0.170224568,-0.768977759
Q88QD5,Q88QD5_PSEPK,Accb,Biotin carboxyl carrier protein of acetyl-CoA carboxylase,BL_241101_PP_0812_15,849980.6,0.157259628,-0.803382755
Q88QD5,Q88QD5_PSEPK,Accb,Biotin carboxyl carrier protein of acetyl-CoA carboxylase,BL_241101_PP_0812_15,2388613,0.361269312,-0.442168928
Q88QD6,Q88QD6_PSEPK,Accc,Biotin carboxylase,BL_241101_PP_0812_15,461792.3333,0.081474559,-1.088977983
Q88QD6,Q88QD6_PSEPK,Accc,Biotin carboxylase,BL_241101_PP_0812_15,412768.3333,0.07636856,-1.117085396
Q88QD6,Q88QD6_PSEPK,Accc,Biotin carboxylase,BL_241101_PP_0812_15,466945.3333,0.070623839,-1.15104868
Q88QE4,Q88QE4_PSEPK,Pp_0550,NAD(P)-binding domain-containing protein,BL_241101_PP_0812_15,28100.7,0.004957839,-2.304707563
Q88QE4,Q88QE4_PSEPK,Pp_0550,NAD(P)-binding domain-containing protein,BL_241101_PP_0812_15,54451.20667,0.01007432,-1.99678426
Q88QE4,Q88QE4_PSEPK,Pp_0550,NAD(P)-binding domain-containing protein,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QE7,Q88QE7_PSEPK,Mpl,"UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase",BL_241101_PP_0812_15,129898.8,0.022918196,-1.639819563
Q88QE7,Q88QE7_PSEPK,Mpl,"UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase",BL_241101_PP_0812_15,117642.1667,0.02176563,-1.662228754
Q88QE7,Q88QE7_PSEPK,Mpl,"UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase",BL_241101_PP_0812_15,30154.1,0.004560702,-2.340968349
Q88QE9,Q88QE9_PSEPK,Aldb-i,Aldehyde dehydrogenase,BL_241101_PP_0812_15,396545.1333,0.069962919,-1.155132077
Q88QE9,Q88QE9_PSEPK,Aldb-i,Aldehyde dehydrogenase,BL_241101_PP_0812_15,198332.6733,0.036694629,-1.435397502
Q88QE9,Q88QE9_PSEPK,Aldb-i,Aldehyde dehydrogenase,BL_241101_PP_0812_15,64650.66667,0.009778186,-2.009741712
Q88QF0,Q88QF0_PSEPK,Pp_0544,Arginine/agmatine antiporter,BL_241101_PP_0812_15,10866.43333,0.001917177,-2.717337682
Q88QF0,Q88QF0_PSEPK,Pp_0544,Arginine/agmatine antiporter,BL_241101_PP_0812_15,12588.35333,0.002329041,-2.632822844
Q88QF0,Q88QF0_PSEPK,Pp_0544,Arginine/agmatine antiporter,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QF1,Q88QF1_PSEPK,Eutb,Ethanolamine ammonia-lyase large subunit,BL_241101_PP_0812_15,37921.06667,0.006690458,-2.174544157
Q88QF1,Q88QF1_PSEPK,Eutb,Ethanolamine ammonia-lyase large subunit,BL_241101_PP_0812_15,27238.07333,0.005039467,-2.297615383
Q88QF1,Q88QF1_PSEPK,Eutb,Ethanolamine ammonia-lyase large subunit,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QF2,EUTC_PSEPK,Eutc,Ethanolamine ammonia-lyase small subunit,BL_241101_PP_0812_15,22349.63333,0.003943172,-2.404154299
Q88QF2,EUTC_PSEPK,Eutc,Ethanolamine ammonia-lyase small subunit,BL_241101_PP_0812_15,49746.44,0.009203865,-2.036029761
Q88QF2,EUTC_PSEPK,Eutc,Ethanolamine ammonia-lyase small subunit,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QF3,Q88QF3_PSEPK,Pp_0541,"Acetyltransferase, GNAT family",BL_241101_PP_0812_15,346652.7,0.061160339,-1.213530115
Q88QF3,Q88QF3_PSEPK,Pp_0541,"Acetyltransferase, GNAT family",BL_241101_PP_0812_15,261782.5533,0.048433843,-1.314851069
Q88QF3,Q88QF3_PSEPK,Pp_0541,"Acetyltransferase, GNAT family",BL_241101_PP_0812_15,245540.6667,0.037137162,-1.430191289
Q88QF6,IPYR_PSEPK,Ppa,Inorganic pyrophosphatase,BL_241101_PP_0812_15,2028853,0.357952896,-0.44617412
Q88QF6,IPYR_PSEPK,Ppa,Inorganic pyrophosphatase,BL_241101_PP_0812_15,1436785.4,0.265827641,-0.575399862
Q88QF6,IPYR_PSEPK,Ppa,Inorganic pyrophosphatase,BL_241101_PP_0812_15,5455218,0.825082528,-0.083502609
Q88QF8,Q88QF8_PSEPK,Pp_0536,Hemerythrin-like domain-containing protein,BL_241101_PP_0812_15,1676.4,0.000295769,-3.52904705
Q88QF8,Q88QF8_PSEPK,Pp_0536,Hemerythrin-like domain-containing protein,BL_241101_PP_0812_15,3712.22,0.000686818,-3.163158062
Q88QF8,Q88QF8_PSEPK,Pp_0536,Hemerythrin-like domain-containing protein,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QG5,EX7S_PSEPK,Xseb,Exodeoxyribonuclease 7 small subunit,BL_241101_PP_0812_15,75621.7,0.013342025,-1.874778265
Q88QG5,EX7S_PSEPK,Xseb,Exodeoxyribonuclease 7 small subunit,BL_241101_PP_0812_15,71724.13333,0.01327008,-1.877126459
Q88QG5,EX7S_PSEPK,Xseb,Exodeoxyribonuclease 7 small subunit,BL_241101_PP_0812_15,99131.4,0.014993275,-1.82410348
Q88QG6,Q88QG6_PSEPK,Ispa,Farnesyl diphosphate synthase,BL_241101_PP_0812_15,17341.2,0.003059528,-2.514345555
Q88QG6,Q88QG6_PSEPK,Ispa,Farnesyl diphosphate synthase,BL_241101_PP_0812_15,103617.0733,0.01917077,-1.717360447
Q88QG6,Q88QG6_PSEPK,Ispa,Farnesyl diphosphate synthase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QG7,DXS_PSEPK,Dxs,1-deoxy-D-xylulose-5-phosphate synthase,BL_241101_PP_0812_15,135509.2,0.023908046,-1.62145592
Q88QG7,DXS_PSEPK,Dxs,1-deoxy-D-xylulose-5-phosphate synthase,BL_241101_PP_0812_15,87751.13333,0.016235324,-1.789539034
Q88QG7,DXS_PSEPK,Dxs,1-deoxy-D-xylulose-5-phosphate synthase,BL_241101_PP_0812_15,28788.96667,0.00435423,-2.361088643
Q88QH1,RIBA_PSEPK,Riba,GTP cyclohydrolase-2,BL_241101_PP_0812_15,50770.66667,0.008957528,-2.047811836
Q88QH1,RIBA_PSEPK,Riba,GTP cyclohydrolase-2,BL_241101_PP_0812_15,53835.9,0.009960479,-2.00171979
Q88QH1,RIBA_PSEPK,Riba,GTP cyclohydrolase-2,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QH5,NUSB_PSEPK,Nusb,Transcription antitermination protein NusB,BL_241101_PP_0812_15,211774.6667,0.037363651,-1.427550695
Q88QH5,NUSB_PSEPK,Nusb,Transcription antitermination protein NusB,BL_241101_PP_0812_15,196434.6667,0.036343468,-1.439573634
Q88QH5,NUSB_PSEPK,Nusb,Transcription antitermination protein NusB,BL_241101_PP_0812_15,275014,0.0415949,-1.380959917
Q88QH6,RISB_PSEPK,Ribh,"6,7-dimethyl-8-ribityllumazine synthase",BL_241101_PP_0812_15,637820.9,0.112531484,-0.948725956
Q88QH6,RISB_PSEPK,Ribh,"6,7-dimethyl-8-ribityllumazine synthase",BL_241101_PP_0812_15,649673.74,0.120199745,-0.920096455
Q88QH6,RISB_PSEPK,Ribh,"6,7-dimethyl-8-ribityllumazine synthase",BL_241101_PP_0812_15,645331.3667,0.097604099,-1.010531945
Q88QH7,Q88QH7_PSEPK,Ribab-i,"3,4-dihydroxy-2-butanone 4-phosphate synthase",BL_241101_PP_0812_15,247156.3333,0.043606079,-1.360452958
Q88QH7,Q88QH7_PSEPK,Ribab-i,"3,4-dihydroxy-2-butanone 4-phosphate synthase",BL_241101_PP_0812_15,245554.2,0.045431345,-1.342644401
Q88QH7,Q88QH7_PSEPK,Ribab-i,"3,4-dihydroxy-2-butanone 4-phosphate synthase",BL_241101_PP_0812_15,211707.4333,0.032020004,-1.494578613
Q88QH8,Q88QH8_PSEPK,Ribe,Riboflavin synthase,BL_241101_PP_0812_15,41720.26667,0.007360755,-2.133077626
Q88QH8,Q88QH8_PSEPK,Ribe,Riboflavin synthase,BL_241101_PP_0812_15,29388.70667,0.005437368,-2.264611294
Q88QH8,Q88QH8_PSEPK,Ribe,Riboflavin synthase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QH9,Q88QH9_PSEPK,Ribd,Riboflavin biosynthesis protein RibD,BL_241101_PP_0812_15,201445.6667,0.035541293,-1.449266772
Q88QH9,Q88QH9_PSEPK,Ribd,Riboflavin biosynthesis protein RibD,BL_241101_PP_0812_15,173264.1467,0.032056561,-1.494083064
Q88QH9,Q88QH9_PSEPK,Ribd,Riboflavin biosynthesis protein RibD,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QI1,Q88QI1_PSEPK,Pp_0512,Lipoprotein,BL_241101_PP_0812_15,49216.31333,0.008683291,-2.061315623
Q88QI1,Q88QI1_PSEPK,Pp_0512,Lipoprotein,BL_241101_PP_0812_15,63225.26667,0.011697658,-1.931901098
Q88QI1,Q88QI1_PSEPK,Pp_0512,Lipoprotein,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QI2,Q88QI2_PSEPK,Trx,Thioredoxin,BL_241101_PP_0812_15,151394.8,0.026710761,-1.573313743
Q88QI2,Q88QI2_PSEPK,Trx,Thioredoxin,BL_241101_PP_0812_15,140191.74,0.025937652,-1.586069342
Q88QI2,Q88QI2_PSEPK,Trx,Thioredoxin,BL_241101_PP_0812_15,247211.3333,0.037389844,-1.427246343
Q88QI8,Q88QI8_PSEPK,Oprg,Outer membrane protein OprG,BL_241101_PP_0812_15,101993.8667,0.017994897,-1.744850645
Q88QI8,Q88QI8_PSEPK,Oprg,Outer membrane protein OprG,BL_241101_PP_0812_15,122003.2733,0.022572503,-1.646420285
Q88QI8,Q88QI8_PSEPK,Oprg,Outer membrane protein OprG,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QJ1,Q88QJ1_PSEPK,Pp_0501,NAD-dependent epimerase/dehydratase family protein,BL_241101_PP_0812_15,44250.26667,0.007807126,-2.107508809
Q88QJ1,Q88QJ1_PSEPK,Pp_0501,NAD-dependent epimerase/dehydratase family protein,BL_241101_PP_0812_15,51310.50667,0.009493242,-2.022585465
Q88QJ1,Q88QJ1_PSEPK,Pp_0501,NAD-dependent epimerase/dehydratase family protein,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QJ2,Q88QJ2_PSEPK,Pp_0500,dTDP-4-dehydrorhamnose reductase,BL_241101_PP_0812_15,29646.6,0.005230584,-2.281449808
Q88QJ2,Q88QJ2_PSEPK,Pp_0500,dTDP-4-dehydrorhamnose reductase,BL_241101_PP_0812_15,69872.16667,0.012927437,-1.888487558
Q88QJ2,Q88QJ2_PSEPK,Pp_0500,dTDP-4-dehydrorhamnose reductase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QJ7,Q88QJ7_PSEPK,Selb,Selenocysteyl-tRNA-specific translation elongation factor,BL_241101_PP_0812_15,1676.4,0.000295769,-3.52904705
Q88QJ7,Q88QJ7_PSEPK,Selb,Selenocysteyl-tRNA-specific translation elongation factor,BL_241101_PP_0812_15,18207.64667,0.003368698,-2.472537951
Q88QJ7,Q88QJ7_PSEPK,Selb,Selenocysteyl-tRNA-specific translation elongation factor,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QJ8,SELA_PSEPK,Sela,L-seryl-tRNA(Sec) selenium transferase,BL_241101_PP_0812_15,24508.03333,0.004323981,-2.364116239
Q88QJ8,SELA_PSEPK,Sela,L-seryl-tRNA(Sec) selenium transferase,BL_241101_PP_0812_15,3712.22,0.000686818,-3.163158062
Q88QJ8,SELA_PSEPK,Sela,L-seryl-tRNA(Sec) selenium transferase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88QK1,Q88QK1_PSEPK,Fdoh,Formate dehydrogenase iron-sulfur subunit,BL_241101_PP_0812_15,167353.1333,0.029526308,-1.529790854
Q88QK1,Q88QK1_PSEPK,Fdoh,Formate dehydrogenase iron-sulfur subunit,BL_241101_PP_0812_15,153357.74,0.028373567,-1.547086068
Q88QK1,Q88QK1_PSEPK,Fdoh,Formate dehydrogenase iron-sulfur subunit,BL_241101_PP_0812_15,94908,0.014354501,-1.843011898
Q88QK5,SSB_PSEPK,Ssb,Single-stranded DNA-binding protein,BL_241101_PP_0812_15,139339.4667,0.024583824,-1.609350558
Q88QK5,SSB_PSEPK,Ssb,Single-stranded DNA-binding protein,BL_241101_PP_0812_15,160195.4667,0.029638652,-1.528141546
Q88QK5,SSB_PSEPK,Ssb,Single-stranded DNA-binding protein,BL_241101_PP_0812_15,128604,0.019450902,-1.711060243
Q88QK7,UVRA_PSEPK,Uvra,UvrABC system protein A,BL_241101_PP_0812_15,69716.7,0.012300199,-1.91008788
Q88QK7,UVRA_PSEPK,Uvra,UvrABC system protein A,BL_241101_PP_0812_15,55936.61333,0.010349143,-1.9850956
Q88QK7,UVRA_PSEPK,Uvra,UvrABC system protein A,BL_241101_PP_0812_15,19138.93333,0.002894696,-2.53839699
Q88QK8,Q88QK8_PSEPK,Bfr-i,Bacterioferritin,BL_241101_PP_0812_15,380268.6333,0.067091237,-1.173334198
Q88QK8,Q88QK8_PSEPK,Bfr-i,Bacterioferritin,BL_241101_PP_0812_15,250362.94,0.046321037,-1.334221725
Q88QK8,Q88QK8_PSEPK,Bfr-i,Bacterioferritin,BL_241101_PP_0812_15,525234.3333,0.079439845,-1.099961613
